id,name,affiliation,sampled_type,pubs_count,est_cits,journal_pubs_count,conference_pubs_count,nontech_pubs_count,journal_est_cits,conference_est_cits,nontech_est_cits,org_h_index,tech_h_index,infield_pubs_count,infield_est_cits,infield_h_index
2646758390,D. Vuysje,,comtheo_randoms,1,1,1,0,0,1,0,0,1,1,1,1,1
2249507431,Fei Guo,Beijing Institute of Clothing Technology,comtheo_randoms,8,3,3,1,0,0,0,0,1,1,1,0,0
2108248172,Josep Rifà,Autonomous University of Barcelona,comtheo_randoms,102,1076,71,7,0,1029,19,0,16,16,1,0,0
2967185558,Alizé A. Rogge,Humboldt University of Berlin,comtheo_randoms,3,1,3,0,0,1,0,0,1,1,1,0,0
2045371069,Adrian Bangerter,University of Neuchâtel,comtheo_randoms,94,2731,65,0,0,2375,0,0,23,23,1,4,1
2228431769,Daniel Bofill,,comtheo_randoms,1,1,0,1,0,0,1,0,1,1,1,1,1
2943244891,Dj Candlin,University of Edinburgh,comtheo_randoms,190,9091,172,0,0,7563,0,0,29,29,1,0,0
2668179517,LI Ren-zeng,,comtheo_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2067510447,Carolyn J. Huie,,comtheo_randoms,2,85,2,0,0,85,0,0,1,1,1,1,1
2100052106,Erik G. Larsson,Linköping University,comtheo_randoms,1020,40941,422,301,19,31879,4701,11184,92,88,2,1313,1
2559910052,Halima Shehu,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2337377369,Jonathan Rodríguez Jaime,Politécnico Grancolombiano,comtheo_randoms,3,0,0,0,0,0,0,0,0,0,1,0,0
758742079,Todd Kelshaw,Montclair State University,comtheo_randoms,8,497,3,0,0,468,0,0,5,5,1,2,1
2160147814,Sarah Heckman,North Carolina State University,comtheo_randoms,43,404,4,31,1,113,268,27,7,6,1,5,1
2440163239,Donald N. Dedmon,Colorado State University,comtheo_randoms,5,17,5,0,0,17,0,0,2,2,2,15,2
2277336666,Dionysis Panos,,comtheo_randoms,6,2,2,0,0,2,0,0,1,1,1,1,1
114740537,Arumugam Nallanathan,Queen Mary University of London,comtheo_randoms,510,10242,220,239,8,7801,1989,645,57,55,2,20,1
2768392491,T Craig Robert,,comtheo_randoms,1,12,0,0,0,0,0,0,1,1,1,12,1
2250463376,Erdal Panayirci,Kadir Has University,comtheo_randoms,199,2551,76,85,2,2189,291,55,20,20,1,4,1
2111440408,Jan Zöllner,Dresden University of Technology,comtheo_randoms,6,239,2,2,0,12,223,0,3,3,1,221,1
2600613809,James Flynn,"California State University, Northridge",comtheo_randoms,4,33,0,2,0,0,30,0,2,2,1,30,1
2337151059,F. Pewa-Mora,ENVIRON,comtheo_randoms,1,6,0,1,0,0,6,0,1,1,1,6,1
2571761384,Bernhard Fresacher,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2191141437,Jeffrey Braithwaite,Macquarie University,comtheo_randoms,552,11054,404,4,26,10420,14,424,60,58,1,23,1
2103259435,George B. Parrent,,comtheo_randoms,35,369,7,0,0,238,0,0,7,7,1,0,0
2567609559,R. D. Shelton,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2166784176,Roger A. Kendall,"University of California, Los Angeles",comtheo_randoms,32,825,29,0,0,733,0,0,11,11,1,201,1
2033678142,Claus-Peter Schnorr,Goethe University Frankfurt,comtheo_randoms,107,11992,47,41,2,7679,3788,6,30,30,1,14,1
2326753392,Cristin A. Compton,University of Missouri,comtheo_randoms,1,8,1,0,0,8,0,0,1,1,1,8,1
2642818565,Liao Jun-qing,,comtheo_randoms,2,0,2,0,0,0,0,0,0,0,1,0,0
2408812684,Sun Lin,Tianjin Normal University,comtheo_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2329952504,D.A. Zogas,University of Patras,comtheo_randoms,19,719,10,8,0,642,77,0,10,10,1,0,0
2686732113,I.D. Nussey,,comtheo_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2231548683,Emily Widen,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2581765422,M. Corden,Florida State University,comtheo_randoms,309,19646,289,0,0,19616,0,0,58,58,1,0,0
2323544445,Yu.A. Shreǐder,,comtheo_randoms,1,16,1,0,0,16,0,0,1,1,1,16,1
2101754449,Anske F. Grobler,University of Pretoria,comtheo_randoms,26,132,15,0,4,118,0,9,5,5,2,11,2
2515258779,Marc Krautzberger,University of St. Gallen,comtheo_randoms,13,0,0,0,0,0,0,0,0,0,1,0,0
2947620393,Darwin Joaquín,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2099015460,Mirela Teodorescu,University of Craiova,comtheo_randoms,58,344,33,2,0,316,4,0,11,11,5,41,3
2082236061,Norma Presmeg,Illinois State University,comtheo_randoms,34,385,15,0,0,321,0,0,9,9,1,5,1
190640936,Edward A. Glowatski,,comtheo_randoms,4,6,3,0,0,4,0,0,2,2,1,3,1
629109020,Fred Wester,Radboud University Nijmegen,comtheo_randoms,97,617,37,0,1,505,0,0,13,13,2,16,2
2713017905,Liang Liang,University of Science and Technology of China,comtheo_randoms,26,84,9,17,0,67,17,0,6,6,2,0,0
2611139418,Ahmad Saber,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2244948532,Hideaki Ishii,Tokyo Institute of Technology,comtheo_randoms,206,4558,105,82,2,3376,802,78,32,31,3,2,1
2670056037,Patricia A. Stokowski,,comtheo_randoms,2,4,2,0,0,4,0,0,1,1,1,3,1
2985510828,Marsha L. Bayless,,comtheo_randoms,3,84,3,0,0,84,0,0,3,3,1,62,1
718902765,Miquel de Moragas i Spà,Autonomous University of Barcelona,comtheo_randoms,38,142,13,0,0,4,0,0,4,4,1,0,0
2619040910,Kenji Takahara,Fukuoka Institute of Technology,comtheo_randoms,11,16,10,1,0,15,1,0,2,2,1,2,1
1991690665,Antti Ahonen,Helsinki University of Technology,comtheo_randoms,93,3459,52,2,0,3173,129,0,26,26,1,16,1
2661582688,Y. Furkan Sen,,comtheo_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2661207814,Robert L. Chapman,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2928317231,Dadik Purnomo,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2336300452,Huan W. Linnan,,comtheo_randoms,1,130,1,0,0,130,0,0,1,1,1,130,1
1481189836,H. Meinhard,CERN,comtheo_randoms,64,493,51,1,0,441,3,0,10,10,1,0,0
2132729374,Shelley B. Brundage,George Washington University,comtheo_randoms,22,149,21,0,0,147,0,0,7,7,1,16,1
2120730051,Les Sternberg,,comtheo_randoms,1,5,0,0,0,0,0,0,1,1,1,5,1
2103007379,Ray Charron,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2090163193,Stephen A. Rains,University of Arizona,comtheo_randoms,77,3644,65,1,1,3632,0,228,24,23,1,113,1
2914454131,Dana Thompson,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2523053325,Anna Rogala,Poznań University of Economics,comtheo_randoms,31,34,1,0,0,3,0,0,3,3,1,0,0
2602229987,Yasuhiro Utsumi,Mie University,comtheo_randoms,66,1460,55,1,0,1459,0,0,15,15,1,1,1
1708628443,Gordon M. Burghardt,University of Tennessee,comtheo_randoms,266,10435,216,0,0,7308,0,0,59,59,1,1,1
2114011247,Yi Liu,"University of Maryland, College Park",comtheo_randoms,72,1907,64,1,0,1891,2,0,25,25,1,13,1
2165009701,John L. Sherry,Michigan State University,comtheo_randoms,29,5397,20,0,0,4339,0,0,15,15,1,112,1
2189603529,Bachelor Thesis,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2479117011,Denise Nelson,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2685019098,HE Li-dong,Dali University,comtheo_randoms,2,0,2,0,0,0,0,0,0,0,1,0,0
1685280044,Hannes Rieser,Bielefeld University,comtheo_randoms,56,504,10,3,0,127,14,0,10,10,1,1,1
2271601855,James V. Krogmeier,Purdue University,comtheo_randoms,175,2305,50,67,2,1790,356,18,19,19,3,36,3
2893870413,Emma Kostiainen,,comtheo_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2687127320,N. Leung,University of Michigan,comtheo_randoms,2,1,0,1,0,0,1,0,1,1,1,1,1
2639212321,G. Zemor,,comtheo_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2686011632,D. F. Mix,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2680134119,Zhao Hua,Nanjing Normal University,comtheo_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2109553496,Maria Clara Jobst de Aquino,,comtheo_randoms,4,1,0,0,0,0,0,0,1,1,1,0,0
2168643862,Donna R. Pawlowski,Creighton University,comtheo_randoms,17,284,12,0,0,275,0,0,7,7,1,0,0
2133935477,Kittie W. Watson,Tulane University,comtheo_randoms,20,294,14,0,0,258,0,0,9,9,1,12,1
2166345598,Christina Stoica,University of Duisburg-Essen,comtheo_randoms,8,19,5,2,0,14,4,0,2,2,1,2,1
2664094879,C Sánchez,University of San Francisco,comtheo_randoms,10,86,5,0,0,82,0,0,5,5,1,13,1
2842508401,R. C. Jared,Lawrence Berkeley National Laboratory,comtheo_randoms,106,12097,35,0,0,5546,0,0,13,13,1,0,0
682785234,Maryanne Wanca-Thibault,University of Colorado Colorado Springs,comtheo_randoms,1,15,1,0,0,15,0,0,1,1,1,15,1
2971533741,Nur-E Arefin,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2972403046,Maureen Perry,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
1631282096,William L. Ditto,North Carolina State University,comtheo_randoms,191,9940,123,17,1,9444,34,0,44,44,1,75,1
2695747213,Pla Foreign,,comtheo_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2181572383,Investigaciones Científicas,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2656132040,Godwin C. Chu,,comtheo_randoms,1,17,0,0,0,0,0,0,1,1,1,17,1
2952143079,C.B. Tompkins,,comtheo_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
