id,name,affiliation,sampled_type,pubs_count,est_cits,journal_pubs_count,conference_pubs_count,nontech_pubs_count,journal_est_cits,conference_est_cits,nontech_est_cits,org_h_index,tech_h_index,infield_pubs_count,infield_est_cits,infield_h_index
2778599249,대니 모세,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2878806930,Harada Hiroshi,,wireless_randoms,22,18,20,0,0,18,0,0,2,2,1,0,0
2821165406,Wang Suqing,,wireless_randoms,2,2,0,0,0,0,0,0,1,1,2,2,1
2338537280,Eitan Babcock,,wireless_randoms,2,51,0,0,0,0,0,0,2,2,2,51,2
2101945663,Moussa Mansour,Harvard University,wireless_randoms,198,20003,186,1,0,19916,8,0,43,43,2,0,0
2643728626,Suk-un Kim,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2602194871,朱晓峰,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,2,0,0
2832703433,Zhong Jidong,,wireless_randoms,19,7,0,0,0,0,0,0,1,1,4,1,1
2583938221,Shane A Gallagher,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2486715203,P. Gazzerro,Qualcomm,wireless_randoms,3,100,0,3,0,0,100,0,3,3,1,67,1
2776963841,孟繁鼎,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2758089882,马少峰,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2166508618,Young Jin Yang,Jeju National University,wireless_randoms,14,97,12,1,0,97,0,0,6,6,1,0,0
2979868646,Mohamed Kamoun,Motorola,wireless_randoms,2,23,0,0,0,0,0,0,2,2,1,10,1
2927187446,Duan Jianwei,,wireless_randoms,15,0,0,0,0,0,0,0,0,0,2,0,0
2823473222,Hui Ge,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2761879181,Steve John Kimminau,Rolf C. Hagen Group,wireless_randoms,1,33,0,0,0,0,0,0,1,1,1,33,1
2828238123,Liu Guangwen,,wireless_randoms,7,4,0,0,0,0,0,0,1,1,2,2,1
2602270210,顾燕,,wireless_randoms,3,0,0,0,0,0,0,0,0,0,1,0,0
2785555985,鹿仓义一,,wireless_randoms,3,0,0,0,0,0,0,0,0,0,1,0,0
2633501369,Pangwei Wang,North China University of Technology,wireless_randoms,2,0,0,1,0,0,0,0,0,0,1,0,0
2602586373,占奇志,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
2495369888,G. Bhaskar,,wireless_randoms,1,1,1,0,0,1,0,0,1,1,1,1,1
2818316157,Hu Zhongyuan,,wireless_randoms,10,12,0,0,0,0,0,0,2,2,2,0,0
2558830185,Dongyu Liu,Inner Mongolia University,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2868872995,Xu Liping,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2869693247,Wang Haichao,,wireless_randoms,4,4,0,0,0,0,0,0,1,1,1,3,1
2826732212,Liren Ye,,wireless_randoms,2,1,0,0,0,0,0,0,1,1,1,1,1
1993621536,Ricardo A. Chavez-Perez,Ensenada Center for Scientific Research and Higher Education,wireless_randoms,15,40,9,5,0,39,1,0,3,3,1,24,1
2999647283,Kawther Hassine,École Normale Supérieure,wireless_randoms,1,1,1,0,0,1,0,0,1,1,1,1,1
2803241065,江口正,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2591793871,Ayesha Bint Saleem,,wireless_randoms,1,4,0,0,0,0,0,0,1,1,1,4,1
2817356743,Zhu Congmin Tian,,wireless_randoms,1,4,0,0,0,0,0,0,1,1,1,4,1
2923671295,张介豪,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2849107697,Inoue Keisuke,Yazaki,wireless_randoms,11,18,0,0,0,0,0,0,2,2,1,6,1
2338488938,Fredrik Gessler,,wireless_randoms,9,322,1,1,0,268,26,0,5,5,8,322,5
2733372154,Ye Hongna,,wireless_randoms,12,12,0,0,0,0,0,0,2,2,1,5,1
2898934333,Vineet Richcharia Dr.Manish Shrivastava,,wireless_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2905934472,佳秀 松田,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2871700416,Xing Wu,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2692758370,Craig R. Schwarze,,wireless_randoms,9,22,5,0,0,18,0,0,3,3,1,1,1
2816407691,Bing Chen,,wireless_randoms,14,67,0,0,0,0,0,0,5,5,2,3,1
2606446220,Zhang Lina,Inner Mongolia Agricultural University,wireless_randoms,6,4,1,0,0,0,0,0,1,1,3,4,1
2830853145,Peichuan Cheng,,wireless_randoms,1,3,0,0,0,0,0,0,1,1,1,3,1
2749566598,Tang Ying,,wireless_randoms,48,40,1,0,0,0,0,0,3,3,1,0,0
2927131459,Shi Haitao,,wireless_randoms,17,9,0,0,0,0,0,0,2,2,5,6,2
2874274594,Haiyan Chen,,wireless_randoms,1,4,0,0,0,0,0,0,1,1,1,4,1
216183462,Ludwig Hiebinger,,wireless_randoms,1,12,1,0,0,12,0,0,1,1,1,12,1
2998599506,G SeddikKarim,,wireless_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2843518534,Choe Tae Seong,,wireless_randoms,1,8,0,0,0,0,0,0,1,1,1,8,1
2763942515,正利 塩内,,wireless_randoms,7,34,0,0,0,0,0,0,3,3,2,14,1
353779957,Richard W. Pazzi,University of Ontario Institute of Technology,wireless_randoms,117,2020,29,78,1,915,1082,21,22,22,20,287,8
2986507156,Gao Hongbo,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
2923498735,ジアンフェン ワン,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2868443673,Li Jianhua,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2675576243,S. Sharma,George Mason University,wireless_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2503833115,Kuilin Tao,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2754223867,판구오핑,,wireless_randoms,4,0,0,0,0,0,0,0,0,0,1,0,0
2828464186,Jinding Lai,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2941517360,김해연,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2945639321,Furuichi Masahiro,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2881309949,Li Yunsheng,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2888108083,Isaac Kaminer,,wireless_randoms,3,12,1,0,0,5,0,0,2,2,1,6,1
2745169181,Shi Liuyang,,wireless_randoms,10,5,0,0,0,0,0,0,1,1,4,2,1
2846994765,Song Zijuan,,wireless_randoms,1,2,0,0,0,0,0,0,1,1,1,2,1
2616763699,袁永平,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
2958544861,Lauritsen Henrik,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2632412730,詹姆斯·S·马林,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2970013438,Weimin Li,Shanghai University,wireless_randoms,46,108,17,25,0,82,21,0,6,6,1,0,0
2843516522,Kai Xu,,wireless_randoms,3,14,0,0,0,0,0,0,3,3,2,11,2
2928327940,Jiang Wen,,wireless_randoms,15,0,0,0,0,0,0,0,0,0,1,0,0
2926523702,Li Juan,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,2,0,0
2923057558,보제마 에르드만,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2994315709,Kouichi Sakurai Yoshiaki Hori,,wireless_randoms,1,3,1,0,0,3,0,0,1,1,1,3,1
2856124773,S. Reynolds,Georgia Institute of Technology,wireless_randoms,1,20,0,1,0,0,20,0,1,1,1,20,1
2819135769,Zhao Baoquan,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2168016913,Gerd vom Bögel,,wireless_randoms,19,20,1,3,0,0,6,0,2,2,1,2,1
1997956882,Mikael Cederlöf,,wireless_randoms,3,3,0,0,0,0,0,0,1,1,1,3,1
2582518481,杰弗瑞·艾伦·格林波尔格,,wireless_randoms,9,0,0,0,0,0,0,0,0,0,2,0,0
2854773785,He Wenli,,wireless_randoms,10,13,0,0,0,0,0,0,2,2,2,4,2
2102597909,Nidal Kamel,Universiti Teknologi Petronas,wireless_randoms,179,1127,51,90,3,697,320,118,15,15,5,7,2
2879949431,Si Yunhong,,wireless_randoms,2,1,0,0,0,0,0,0,1,1,1,1,1
2812231427,Kim Hyun Suk,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2882255613,Zhao Yanbo,,wireless_randoms,1,2,0,0,0,0,0,0,1,1,1,2,1
2844133431,Zhang Hao,,wireless_randoms,15,44,0,0,0,0,0,0,4,4,1,0,0
2522013668,Villasenor John,"University of California, Berkeley",wireless_randoms,11,4,0,0,0,0,0,0,2,2,1,0,0
2121542553,Mohan Natarajan,,wireless_randoms,9,593,0,0,0,0,0,0,5,5,4,73,3
2765248543,Rajarshi Gupta,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2588253781,Tai-ho Choi,Samsung,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2974458063,M. Potter,University of Manitoba,wireless_randoms,2,3,1,1,0,0,3,0,1,1,1,3,1
2597945697,Tamura Hiroshi,,wireless_randoms,10,0,0,0,0,0,0,0,0,0,4,0,0
2869798381,Min Wu,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2825810729,Nakano Masanori,,wireless_randoms,1,10,0,0,0,0,0,0,1,1,1,10,1
2630713713,곽준호,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2776586025,阿玛德·霍什内维斯,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2665714018,Yi Xie,National University of Defense Technology,wireless_randoms,9,23,2,5,0,4,7,0,3,3,1,9,1
2865495521,Suzuki Hiromasa,,wireless_randoms,2,3,0,0,0,0,0,0,1,1,2,3,1
2928952242,Tirpak Christopher Boyd,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
2849625983,Shimin Li,,wireless_randoms,1,2,0,0,0,0,0,0,1,1,1,2,1
2084673021,Angelo Freni,University of Florence,wireless_randoms,169,1544,67,79,4,1192,139,4,19,19,1,0,0
2680691212,Li Xia Wang,,wireless_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2818779071,Toriumi Khirosi,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2995278184,J. A. Ratcliffe,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2249638266,Arno Hietanen,,wireless_randoms,2,99,0,0,0,0,0,0,1,1,2,99,1
2826119021,Yu Xiaohua,,wireless_randoms,2,13,0,0,0,0,0,0,1,1,1,1,1
2774035984,Abrar I. Soudgar,"Walchand College of Engineering, Sangli",wireless_randoms,1,2,0,0,0,0,0,0,1,1,1,2,1
2932767191,Kenneth D. West,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2631819104,N·E·坦尼,,wireless_randoms,6,0,0,0,0,0,0,0,0,0,2,0,0
2823887311,Yonggang Duan,,wireless_randoms,1,2,0,0,0,0,0,0,1,1,1,2,1
2855272693,Behera Manas,Intel,wireless_randoms,2,1,0,0,0,0,0,0,1,1,1,1,1
2759302904,Moon Kee Jang,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2839414832,Jinglun Li,,wireless_randoms,6,5,0,0,0,0,0,0,2,2,1,2,1
2298115021,Le Wang,Aalto University,wireless_randoms,16,140,2,8,0,24,112,0,6,6,4,88,3
2874104004,Chao Pengjun,,wireless_randoms,2,3,0,0,0,0,0,0,1,1,1,2,1
2294014577,Weifeng Liu,Xidian University,wireless_randoms,15,69,7,1,0,34,0,0,6,6,1,15,1
2744795352,Li Guofu,,wireless_randoms,4,2,0,0,0,0,0,0,1,1,1,0,0
2877030319,Qiulin Liu,,wireless_randoms,1,2,0,0,0,0,0,0,1,1,1,2,1
2758125236,梁冰,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2736771716,黄新波,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2938856861,Rajiv Laroia,,wireless_randoms,1,32,0,0,0,0,0,0,1,1,1,32,1
2782691642,Fitri Noviani,,wireless_randoms,1,1,0,1,0,0,1,0,1,1,1,1,1
2762155469,Olivier Marce,Bell Labs,wireless_randoms,16,16,1,5,0,0,14,0,2,2,3,4,1
2784450344,充 織田,,wireless_randoms,11,27,0,0,0,0,0,0,2,2,1,0,0
2814824970,Huang Xuee,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2035732942,Stephen A Hopper,Motorola,wireless_randoms,1,10,0,0,0,0,0,0,1,1,1,10,1
2843660072,Lee Yong Joo,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
2962301515,Yu Liqiang,,wireless_randoms,5,0,0,0,0,0,0,0,0,0,1,0,0
2933349656,Zhang Chenchen,,wireless_randoms,3,0,0,0,0,0,0,0,0,0,2,0,0
2570656040,Sinh V. B. Nguyen,Duy Tan University,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2828855278,Jian Xiao,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2626675700,Steve Wenner,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2753734752,Zisimopoulous Haris,,wireless_randoms,3,1,0,0,0,0,0,0,1,1,1,1,1
2859671992,Chen Chia Yu,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2562460678,M. Ito,,wireless_randoms,1,4,0,1,0,0,4,0,1,1,1,4,1
2814127682,Chandrika,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
3000531243,A. L. Imoize,University of Lagos,wireless_randoms,3,0,3,0,0,0,0,0,0,0,1,0,0
2873960559,Qiang Gang,,wireless_randoms,3,0,0,0,0,0,0,0,0,0,1,0,0
2674061365,Wu Yang,Harbin Engineering University,wireless_randoms,34,124,16,10,1,71,45,1,6,6,7,77,4
2779604752,최세헌,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
2932730130,Fujiki Hiroyuki,Toshiba,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2828025039,Pu Wenhu,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2970072872,Babajide Akinjobi,,wireless_randoms,2,0,2,0,0,0,0,0,0,0,1,0,0
1971030276,Ahmed Toaha Mobashsher,University of Queensland,wireless_randoms,85,1258,50,22,2,1118,108,90,18,18,2,4,1
1982155655,Thomas Adler,San Diego State University,wireless_randoms,61,1628,34,0,6,1308,0,276,16,15,1,0,0
2145009917,Ming U. Chang,,wireless_randoms,54,853,0,0,0,0,0,0,16,16,3,95,2
2926430802,伊藤重夫,,wireless_randoms,3,4,0,0,0,0,0,0,1,1,1,1,1
2924315077,敦 篠崎,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2823000063,Feng Gang,,wireless_randoms,10,4,0,0,0,0,0,0,1,1,1,0,0
2814604598,Wang Yuan,Huawei,wireless_randoms,28,6,0,0,0,0,0,0,1,1,3,1,1
1209162357,Hend Liouane,École Normale Supérieure,wireless_randoms,6,6,2,4,0,0,6,0,2,2,1,0,0
2836081673,Xia Bo,,wireless_randoms,1,4,0,0,0,0,0,0,1,1,1,4,1
2569913493,Sean C. Nash,,wireless_randoms,1,4,0,0,0,0,0,0,1,1,1,4,1
1972379056,Nidhi Rajak,,wireless_randoms,1,1,1,0,0,1,0,0,1,1,1,1,1
2830511279,Zhang Songsong,,wireless_randoms,3,13,0,0,0,0,0,0,2,2,1,5,1
2868667538,Li Ning,,wireless_randoms,3,4,0,0,0,0,0,0,1,1,2,4,1
2476823379,MA Qing-hua,,wireless_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2925832355,Li Ping,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2966728052,Knode Galen,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2828159486,Wallace Mark,,wireless_randoms,57,18,0,0,0,0,0,0,2,2,1,0,0
2879743913,Lu Zhenwei,,wireless_randoms,12,8,0,0,0,0,0,0,2,2,1,0,0
2872945643,Wang Dexu,,wireless_randoms,162,17,0,0,0,0,0,0,2,2,1,0,0
2436347794,Tain-Wen Suen,South Korean Ministry of National Defence,wireless_randoms,8,68,0,0,0,0,0,0,4,4,3,36,2
2708552360,Karan Bhatnagar,,wireless_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2776043180,지 바오웨이,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2896916457,Shu-ming Liu,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2838211544,Zhang Yi,,wireless_randoms,12,13,0,0,0,0,0,0,2,2,3,0,0
2866872286,Ruan Qiang,,wireless_randoms,6,6,0,0,0,0,0,0,2,2,1,0,0
2824908493,Li Jingqiang,,wireless_randoms,12,23,0,0,0,0,0,0,2,2,4,18,2
2927064025,叶军,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2878960262,Yang Feng,,wireless_randoms,2,2,0,0,0,0,0,0,1,1,1,0,0
2016298108,Ratan Das,Central Scientific Instruments Organisation,wireless_randoms,5,4,2,1,0,4,0,0,1,1,1,0,0
2398158288,D. C. Greetham,,wireless_randoms,1,2,0,0,0,0,0,0,1,1,1,2,1
2848345203,Lee Seung Jae,,wireless_randoms,5,0,0,0,0,0,0,0,0,0,4,0,0
2833169705,Huang Xianshuai,,wireless_randoms,8,23,0,0,0,0,0,0,3,3,1,2,1
2862655738,Zhu Lei,,wireless_randoms,26,67,0,0,0,0,0,0,4,4,6,30,3
2845922532,Liu Mige,,wireless_randoms,3,10,0,0,0,0,0,0,2,2,1,8,1
2583256476,Aditya Ahuja,Indian Institute of Technology Delhi,wireless_randoms,6,23,1,3,0,20,1,0,2,2,1,1,1
2666137223,S. Lechago,Polytechnic University of Valencia,wireless_randoms,13,71,11,1,0,69,2,0,5,5,2,28,1
2123688926,Arturo Mediano,University of Zaragoza,wireless_randoms,72,2078,30,36,1,1883,193,0,21,21,1,2,1
2773239509,智彦 長楽,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2647614192,M. Khan,Newcastle University,wireless_randoms,1,7,1,0,1,7,0,7,1,0,1,7,1
2874496354,Fan Jiangbo,,wireless_randoms,6,3,0,0,0,0,0,0,1,1,1,0,0
2927852793,Kim Joon Kee,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
2751612220,大卫·菲利普·霍尔,,wireless_randoms,3,0,0,0,0,0,0,0,0,0,3,0,0
2925400420,Li Keqin,,wireless_randoms,1,5,0,0,0,0,0,0,1,1,1,5,1
2307866438,Zhao Yi,Shenyang Institute of Engineering,wireless_randoms,12,19,0,2,0,0,2,0,3,3,2,0,0
2873644553,Huh Hyeong Jun,POSCO,wireless_randoms,53,32,0,0,0,0,0,0,2,2,1,0,0
2171652005,Serge Smirnov,Microsoft,wireless_randoms,35,1233,1,0,0,0,0,0,14,14,1,148,1
2856541348,Katsumata Naoaki,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2115290179,Chiuk Song,KAIST,wireless_randoms,36,270,8,26,0,175,94,0,8,8,4,1,1
2965213034,Paulo Rodrigues Amaral,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2824957548,Fujita Yohei,,wireless_randoms,1,2,0,0,0,0,0,0,1,1,1,2,1
2636995067,郑镇赫,,wireless_randoms,3,0,0,0,0,0,0,0,0,0,1,0,0
2516196659,Ankit Prasad,Bharath University,wireless_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2878065902,Li Jie,,wireless_randoms,3,5,0,0,0,0,0,0,2,2,1,3,1
2909207148,Hongbo Luo,Huazhong Agricultural University,wireless_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2242225548,Gang Niu,,wireless_randoms,3,7,0,0,0,0,0,0,2,2,2,7,2
2977120907,Liu Shilin,,wireless_randoms,4,0,0,0,0,0,0,0,0,0,1,0,0
2874328654,Ahn Seong-Jin,,wireless_randoms,3,5,0,0,0,0,0,0,1,1,1,0,0
2222292355,Gursharanjeet Singh,Lovely Professional University,wireless_randoms,5,1,5,0,1,1,0,0,1,1,1,0,0
2926778014,李玉刚,,wireless_randoms,11,0,0,0,0,0,0,0,0,0,1,0,0
2460480957,Richard Warnick,,wireless_randoms,2,14,0,0,0,0,0,0,1,1,1,14,1
2242453584,邹定超,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2817325185,Zhang Yinhu,,wireless_randoms,1,9,0,0,0,0,0,0,1,1,1,9,1
2959405692,Zheng Zizhe,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,2,0,0
2661433137,Ke Wen Xia,Hebei University of Technology,wireless_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2697267729,Pekka Saavalainen,,wireless_randoms,1,6,0,0,0,0,0,0,1,1,1,6,1
2654841490,Junjie Chen,Southeast University,wireless_randoms,1,3,0,0,0,0,0,0,1,1,1,3,1
2135851181,Robert J. Wood,Harvard University,wireless_randoms,389,21144,161,156,7,13900,5666,114,77,77,5,168,4
2882374030,Chan Hin Leung Norman,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2822402555,Lin Zhiying,,wireless_randoms,19,13,0,0,0,0,0,0,2,2,4,2,1
2635478254,Hui Lan,,wireless_randoms,7,129,0,5,0,0,6,0,3,3,1,0,0
2824236749,Liu Yong,,wireless_randoms,3,0,0,0,0,0,0,0,0,0,2,0,0
2828258299,Xiaoxiang Chen,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2850628870,Hu Zhengdong,,wireless_randoms,84,76,0,0,0,0,0,0,4,4,3,7,2
14851416,Géza Kolumbán,Pázmány Péter Catholic University,wireless_randoms,71,2776,22,23,0,2235,230,0,17,17,4,240,3
2813721023,Kwon Heog Chul,,wireless_randoms,8,11,0,0,0,0,0,0,2,2,2,2,1
2819597008,Kim Deoksang,,wireless_randoms,2,1,0,0,0,0,0,0,1,1,1,0,0
2258507845,Andrew Adams,Broadcom,wireless_randoms,12,87,3,5,0,29,33,0,6,6,1,6,1
2339704223,Hananeh Esmailbeigi,University of Illinois at Chicago,wireless_randoms,6,2,3,3,0,2,0,0,1,1,2,0,0
2675233075,Dattatray S Bade,,wireless_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2297058006,Daniel C. Kong,Apple Inc.,wireless_randoms,1,19,0,0,0,0,0,0,1,1,1,19,1
2957973227,Fang Yicheng,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,2,0,0
2102809323,Kohta Kido,National Presto Industries,wireless_randoms,4,8,3,0,0,7,0,0,2,2,2,2,1
2770364121,Ruslan Meleshchenko,,wireless_randoms,13,8,11,0,0,8,0,0,2,2,1,0,0
2930928506,Cui Wei,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2925787686,Wu Wei,,wireless_randoms,2,0,0,0,0,0,0,0,0,0,1,0,0
2876017360,Wu Congren,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2706862302,Chao-Xin Wang,Dalian University of Technology,wireless_randoms,2,1,0,1,0,0,0,0,1,1,1,0,0
2851041525,Xu Hongwei,,wireless_randoms,27,30,0,0,0,0,0,0,3,3,9,10,2
2703189694,Hang Zhang,,wireless_randoms,6,50,5,1,0,30,20,0,5,5,1,5,1
2720818508,Zhu Wen-jin,,wireless_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2828975067,Watanabe Masaki,,wireless_randoms,3,13,0,0,0,0,0,0,2,2,1,0,0
2878507782,Shen Ning,,wireless_randoms,4,13,0,0,0,0,0,0,2,2,3,10,2
2964749996,Weiheng Jiang,,wireless_randoms,1,25,0,0,0,0,0,0,1,1,0,0,0
2859003528,Cao Hailang,,wireless_randoms,10,5,0,0,0,0,0,0,1,1,1,0,0
2964908690,S. Sucipto,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2656345847,Wang Guang-xing,,wireless_randoms,1,0,1,0,0,0,0,0,0,0,1,0,0
2931603702,Hayakawa Ryo,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2834029023,Park Jong Jin,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2934859075,Gao Lei,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2266653901,Farooq S. Hussain,Kyocera,wireless_randoms,1,85,0,0,0,0,0,0,1,1,1,85,1
2818248136,Jianjun Qin,,wireless_randoms,2,10,0,0,0,0,0,0,2,2,1,4,1
2639565955,Xiaoxuan Ma,Beijing University of Civil Engineering and Architecture,wireless_randoms,1,1,0,1,0,0,1,0,1,1,1,1,1
2812038222,Li Ming,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2847332450,Jian Zhaoheng Zhang,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2816966673,Wang Mingxing,,wireless_randoms,13,14,0,0,0,0,0,0,2,2,3,0,0
2932999431,吕雪峰,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2759427361,金永根,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2302354903,Li Su,Apple Inc.,wireless_randoms,13,102,0,0,0,0,0,0,7,7,2,12,2
2760448426,数矢 加藤,,wireless_randoms,7,2,0,0,0,0,0,0,1,1,4,0,0
2854850741,Lee Yeong Jae,,wireless_randoms,2,3,0,0,0,0,0,0,1,1,1,1,1
2729794783,D·J·朱里安,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2875809736,Li Jiangchen,,wireless_randoms,2,10,0,0,0,0,0,0,2,2,1,6,1
2232273840,Anton V. Jivetiev,,wireless_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2796719684,珍妮弗·利斯,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2304880836,Yutaka Hayama,Fujitsu,wireless_randoms,5,15,0,0,0,0,0,0,2,2,1,0,0
2966444187,Zhang Jianfu,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2997769640,Lutful Kader Msbah,,wireless_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2210951440,Jerzy W. Miernik,"Cisco Systems, Inc.",wireless_randoms,13,442,0,0,0,0,0,0,8,8,4,71,3
2054214986,Matteo Giuberti,Xsens,wireless_randoms,20,135,10,8,0,104,30,0,8,8,3,22,2
1997484786,Charles E. Garrott,,wireless_randoms,4,24,0,0,0,0,0,0,2,2,1,12,1
2912654589,Ping Qian,Chongqing University of Posts and Telecommunications,wireless_randoms,1,0,0,1,0,0,0,0,0,0,1,0,0
2853750051,Zeng Biqing,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2814741832,He Baisheng,,wireless_randoms,24,5,0,0,0,0,0,0,2,2,6,0,0
1833266249,Yasuhiro Tatsukami,Osaka Institute of Technology,wireless_randoms,5,6,0,3,0,0,6,0,2,2,5,6,2
2859530592,Zhou Jun,,wireless_randoms,6,0,0,0,0,0,0,0,0,0,1,0,0
2856279054,Hou Dongping,,wireless_randoms,1,1,0,0,0,0,0,0,1,1,1,1,1
2932002587,ヨン チョイ、ウー,,wireless_randoms,1,0,0,0,0,0,0,0,0,0,1,0,0
2874525516,Bae Beom Sik,,wireless_randoms,74,140,0,0,0,0,0,0,5,5,14,37,4
2856311051,Mun Sun Ju,,wireless_randoms,2,2,0,0,0,0,0,0,1,1,1,1,1
